avg_A_AS_min,avg_A_AS_max,avg_A_AS_avg,avg_A_AS_std,avg_A_AS_median,avg_A_prefix_min,avg_A_prefix_max,avg_A_prefix_avg,avg_A_prefix_std,avg_A_prefix_median,avg_editdist_min,avg_editdist_max,avg_editdist_avg,avg_editdist_std,avg_editdist_median,avg_interarrival_min,avg_interarrival_max,avg_interarrival_avg,avg_interarrival_std,avg_interarrival_median,avg_path_len_min,avg_path_len_max,avg_path_len_avg,avg_path_len_std,avg_path_len_median,editdist_10_min,editdist_10_max,editdist_10_avg,editdist_10_std,editdist_10_median,editdist_11_min,editdist_11_max,editdist_11_avg,editdist_11_std,editdist_11_median,editdist_12_min,editdist_12_max,editdist_12_avg,editdist_12_std,editdist_12_median,editdist_13_min,editdist_13_max,editdist_13_avg,editdist_13_std,editdist_13_median,editdist_14_min,editdist_14_max,editdist_14_avg,editdist_14_std,editdist_14_median,editdist_15_min,editdist_15_max,editdist_15_avg,editdist_15_std,editdist_15_median,editdist_16_min,editdist_16_max,editdist_16_avg,editdist_16_std,editdist_16_median,editdist_17_min,editdist_17_max,editdist_17_avg,editdist_17_std,editdist_17_median,editdist_7_min,editdist_7_max,editdist_7_avg,editdist_7_std,editdist_7_median,editdist_8_min,editdist_8_max,editdist_8_avg,editdist_8_std,editdist_8_median,editdist_9_min,editdist_9_max,editdist_9_avg,editdist_9_std,editdist_9_median,max_A_AS_min,max_A_AS_max,max_A_AS_avg,max_A_AS_std,max_A_AS_median,max_A_prefix_min,max_A_prefix_max,max_A_prefix_avg,max_A_prefix_std,max_A_prefix_median,max_editdist_min,max_editdist_max,max_editdist_avg,max_editdist_std,max_editdist_median,max_path_len_min,max_path_len_max,max_path_len_avg,max_path_len_std,max_path_len_median,nb_A_min,nb_A_max,nb_A_avg,nb_A_std,nb_A_median,nb_A_prefix_min,nb_A_prefix_max,nb_A_prefix_avg,nb_A_prefix_std,nb_A_prefix_median,nb_W_min,nb_W_max,nb_W_avg,nb_W_std,nb_W_median,nb_W_prefix_min,nb_W_prefix_max,nb_W_prefix_avg,nb_W_prefix_std,nb_W_prefix_median,nb_dup_A_min,nb_dup_A_max,nb_dup_A_avg,nb_dup_A_std,nb_dup_A_median,nb_dup_W_min,nb_dup_W_max,nb_dup_W_avg,nb_dup_W_std,nb_dup_W_median,nb_implicit_W_min,nb_implicit_W_max,nb_implicit_W_avg,nb_implicit_W_std,nb_implicit_W_median,nb_new_A_min,nb_new_A_max,nb_new_A_avg,nb_new_A_std,nb_new_A_median,nb_new_A_afterW_min,nb_new_A_afterW_max,nb_new_A_afterW_avg,nb_new_A_afterW_std,nb_new_A_afterW_median,nb_orign_change_min,nb_orign_change_max,nb_orign_change_avg,nb_orign_change_std,nb_orign_change_median,nb_tolonger_min,nb_tolonger_max,nb_tolonger_avg,nb_tolonger_std,nb_tolonger_median,nb_toshorter_min,nb_toshorter_max,nb_toshorter_avg,nb_toshorter_std,nb_toshorter_median
20,173,67.89830508474576,29.768471469483558,63.0,5,29,13.677966101694915,5.946429464657042,13.0,2,4,2.2203389830508473,0.4936771460059733,2.0,1000,1000,1000.0,0.0,1000.0,3,8,5.5423728813559325,0.8773399038218349,5.0,1,156,34.88135593220339,40.408724197049295,19.0,0,126,18.23728813559322,25.429645327540683,9.0,0,642,25.050847457627118,84.82526130915241,8.0,0,71,8.59322033898305,16.444387622474725,1.0,0,141,12.372881355932204,29.160021229525373,1.0,0,18,2.9491525423728815,4.903987571050654,0.0,0,117,4.220338983050848,15.969872277910193,0.0,0,70,2.6779661016949152,9.608618039006483,0.0,12,504,96.89830508474576,109.03348029235761,43.0,4,974,121.9322033898305,202.47331577329837,41.0,1,658,80.38983050847457,153.79969249657083,19.0,1137,47586,3922.64406779661,7253.948864566712,1424.0,472,908,647.271186440678,75.36939617379572,642.0,11,29,16.135593220338983,3.919261133386927,15.0,14,54,21.83050847457627,7.481361996535309,19.0,8214,91834,16266.237288135593,12422.65478920223,12956.0,431,9931,1496.050847457627,1465.1584523434342,1043.0,605,2313,1108.2881355932204,475.00504719087866,856.0,58,1178,223.10169491525423,259.57755434785895,114.0,2340,23712,4893.830508474576,3608.840482197813,3627.0,0,0,0.0,0.0,0.0,5063,69427,10113.830508474577,8877.602150146995,8285.0,62,7953,505.9491525423729,1019.1585681458657,301.0,455,2056,752.6271186440678,327.2053503854499,630.0,0,155,34.71186440677966,35.07629656829259,24.0,1456,9462,3038.830508474576,1826.6927355435744,2299.0,3324,62493,7075.0,7817.459751448499,5372.0
25,143,76.50847457627118,20.449578767566198,77.0,3,29,15.305084745762711,4.7023627123927,15.0,2,3,2.1016949152542375,0.30484112618719744,2.0,1000,1000,1000.0,0.0,1000.0,5,8,5.508474576271187,0.6531853345253869,5.0,42,382,88.08474576271186,59.87437657456543,76.0,7,503,56.66101694915254,82.48690808755372,28.0,6,167,45.101694915254235,34.405139409213085,33.0,64,330,117.62711864406779,38.47475585505866,113.0,0,92,6.271186440677966,14.853108937855838,0.0,0,11,1.4745762711864407,2.7627817828100785,0.0,0,44,1.0508474576271187,5.844017656790691,0.0,0,4,0.3728813559322034,0.9265863393670221,0.0,6,939,87.33898305084746,139.87193775508288,49.0,14,2042,121.35593220338983,264.48908214947403,65.0,0,335,30.508474576271187,49.59504038098554,16.0,2036,12778,3386.2033898305085,1763.6504147663593,2892.0,560,840,696.8474576271186,66.39557877868025,688.0,13,26,15.559322033898304,3.400158142573097,14.0,15,34,21.45762711864407,5.497090245657883,19.0,10725,53319,18659.101694915254,7186.675226908896,16620.0,611,6203,1364.7627118644068,826.450685659466,1159.0,691,5096,1309.5593220338983,686.1056084182527,1132.0,69,569,189.33898305084745,126.59637328921578,149.0,3760,21421,6517.4915254237285,2960.8828912364297,5719.0,0,1,0.03389830508474576,0.18252082497293803,0.0,5813,28988,10801.186440677966,4255.236119201591,9080.0,26,4143,473.728813559322,651.2460425588537,302.0,480,2664,866.6949152542373,317.4577492516233,781.0,0,274,27.52542372881356,47.935788923633574,15.0,1778,12436,3603.576271186441,1849.4751651005718,2927.0,4035,16552,7197.610169491525,2760.278940283148,6136.0
23,140,54.69491525423729,25.70002967748732,52.0,3,26,9.677966101694915,4.610485343462156,9.0,2,3,2.0338983050847457,0.18252082497293803,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.135593220338983,0.3920603014247218,5.0,26,387,114.42372881355932,55.90176216759569,112.0,0,153,33.03389830508475,25.233370147960077,28.0,6,153,69.22033898305085,31.968231966368162,66.0,6,112,65.0677966101695,22.352863279354292,66.0,0,14,0.9830508474576272,2.270436122648054,0.0,0,4,0.2711864406779661,0.8269284352677406,0.0,0,8,0.8983050847457628,1.6368063443079646,0.0,0,43,2.135593220338983,6.067032527829922,0.0,11,317,60.932203389830505,54.931262503548766,47.0,6,617,98.27118644067797,100.54503717385671,67.0,5,97,27.593220338983052,21.04356617547625,23.0,1348,19779,5291.9152542372885,4275.395304522813,3693.0,556,1198,905.6271186440678,167.39164259460563,948.0,13,23,15.288135593220339,2.5667022143520186,15.0,15,54,23.10169491525424,9.980489441481586,21.0,10593,44430,19283.525423728814,6700.482461671702,17777.0,603,6657,2414.5593220338983,1257.3749786509445,2225.0,706,3070,1287.1016949152543,493.1130420486332,1163.0,73,590,192.5084745762712,124.88330730800128,141.0,3444,14879,7055.322033898305,2702.0936419152004,6107.0,0,2,0.15254237288135594,0.40741232702026264,0.0,6147,35537,10821.745762711864,4481.439749383274,9356.0,113,3423,509.1525423728813,521.1536213241609,360.0,570,2075,897.3050847457627,318.7404767603633,807.0,0,183,22.338983050847457,32.39391714370927,13.0,1945,15192,3352.898305084746,1812.0298457513416,2935.0,3607,20345,7468.847457627118,2978.5082462335663,6589.0
33,134,58.91525423728814,20.903133023374025,55.0,4,22,11.745762711864407,3.5262230470017504,12.0,2,3,2.0847457627118646,0.2808936228404369,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.271186440677966,0.4853192505819119,5.0,0,46,14.745762711864407,10.892251628057922,11.0,0,225,18.576271186440678,42.90052784412449,8.0,0,131,12.440677966101696,21.898095639481653,4.0,0,37,4.983050847457627,7.123277832822251,2.0,0,10,1.4576271186440677,2.437650323557822,0.0,0,7,0.5254237288135594,1.208531913655484,0.0,0,10,0.7796610169491526,2.267216100998432,0.0,0,126,7.016949152542373,25.642429497453094,0.0,5,456,76.38983050847457,73.34731195252101,62.0,7,200,60.05084745762712,42.07850779477512,49.0,1,112,32.83050847457627,20.628196757378817,30.0,412,17852,2761.2033898305085,3033.7001635061556,1696.0,314,868,651.0169491525423,115.56152138586009,634.0,11,30,16.16949152542373,4.165343643450126,15.0,16,38,21.593220338983052,4.043379621178118,20.0,8476,42471,15300.42372881356,6290.174475962327,13967.0,565,3969,1440.5593220338983,764.1952555869484,1118.0,605,3176,1114.5254237288136,479.9712403716175,983.0,71,362,165.03389830508473,73.21224838680718,138.0,2544,13280,5237.271186440678,2491.0795806063857,4678.0,0,1,0.03389830508474576,0.18252082497293803,0.0,5137,30359,8925.06779661017,4307.094099451655,7627.0,115,2049,486.1525423728813,358.87990564318216,359.0,335,1311,651.9322033898305,199.585852619245,638.0,0,75,26.0,21.754904322220433,19.0,1437,12112,2814.101694915254,1636.8396451584974,2268.0,3345,18680,6110.966101694915,2938.216465618402,5047.0
33,123,69.9322033898305,19.278238944092006,73.0,3,32,15.169491525423728,5.925260193247683,16.0,2,3,2.169491525423729,0.37840602044134247,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.711864406779661,0.5887112592899241,6.0,52,170,100.66101694915254,25.272726317113232,99.0,10,258,37.45762711864407,34.47203866098971,31.0,27,267,79.55932203389831,39.56150653769946,69.0,19,117,69.28813559322033,21.5046513392493,70.0,0,70,6.593220338983051,14.251580243980444,0.0,0,12,0.9830508474576272,2.1774037484070004,0.0,0,6,0.3389830508474576,1.044033449912099,0.0,0,36,0.8983050847457628,4.791137346991038,0.0,3,409,63.11864406779661,76.49613123996188,40.0,18,202,81.8135593220339,48.92833414229822,61.0,0,107,17.796610169491526,20.38659097934731,11.0,1801,5971,3555.101694915254,626.3136455349543,3520.0,632,1189,950.2881355932203,106.72621286254507,957.0,13,30,15.64406779661017,3.4975987421145964,14.0,15,34,21.661016949152543,5.121321790223506,21.0,9504,24476,13641.203389830509,2934.936448701972,13279.0,355,9317,1229.1016949152543,1368.8511756958728,898.0,519,1460,916.3728813559322,171.3875320682669,923.0,47,238,109.94915254237289,43.929576765394344,102.0,3373,16602,5177.423728813559,1964.0061907637332,4773.0,0,0,0.0,0.0,0.0,5478,12777,7529.203389830508,1515.0766542535637,7235.0,73,780,250.98305084745763,130.37776565326908,222.0,382,972,683.5932203389831,114.04719510739582,679.0,0,118,22.983050847457626,26.59951485519713,15.0,1666,4650,2676.6610169491523,711.6333473357803,2586.0,3562,8227,4852.542372881356,927.2753807765375,4646.0
25,285,87.0,36.29952027801184,87.0,4,39,16.64406779661017,6.282879616162197,17.0,2,3,2.1016949152542375,0.3048411261871976,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.406779661016949,0.560745933857584,5.0,36,222,111.35593220338983,32.23927927226855,109.0,10,124,34.355932203389834,19.521661454045322,30.0,42,360,96.28813559322033,44.217351426263775,95.0,0,143,63.25423728813559,23.20195682914147,65.0,0,48,6.406779661016949,12.044627710809207,1.0,0,53,4.440677966101695,11.42633254349383,0.0,0,11,0.8135593220338984,2.3959346047087577,0.0,0,52,2.7796610169491527,9.699036206313755,0.0,0,544,61.33898305084746,99.75843412092198,29.0,27,1166,99.91525423728814,153.97013684204606,56.0,0,89,17.23728813559322,20.177094373238702,11.0,2045,7917,3679.237288135593,898.2541752829255,3536.0,639,1178,948.1525423728814,104.47831214631162,949.0,13,35,16.084745762711865,4.994093530648946,14.0,15,38,20.661016949152543,5.403096715810058,19.0,9943,36483,15634.135593220339,4781.621433470202,14650.0,466,4964,1155.0677966101696,829.345189652797,911.0,594,4352,1210.9830508474577,588.5191085148243,1052.0,54,527,141.98305084745763,76.77654354558894,128.0,3885,14524,5939.135593220339,2058.372988699529,5379.0,0,0,0.0,0.0,0.0,4947,19675,8458.42372881356,2732.460292189578,7772.0,64,2194,384.79661016949154,363.31352375054115,241.0,457,2172,851.7796610169491,278.2792611126462,815.0,0,200,30.54237288135593,38.207384208624624,17.0,1644,9275,3166.9322033898306,1483.2041953080986,2701.0,3090,10859,5291.4915254237285,1351.5948226380997,4926.0
31,258,80.84745762711864,37.01994502469978,72.0,5,44,14.830508474576272,6.72399855990077,14.0,2,3,2.2203389830508473,0.41803302171864837,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.576271186440678,0.5931618907500914,6.0,22,340,114.33898305084746,48.430045593509035,106.0,12,365,44.49152542372882,53.911285006770505,33.0,32,309,97.7457627118644,50.978221590826536,85.0,22,184,69.61016949152543,28.028936371341462,68.0,0,125,8.88135593220339,20.316533733817266,1.0,0,34,2.4237288135593222,6.037821569448727,0.0,0,24,1.3559322033898304,4.096940455849054,0.0,0,8,0.559322033898305,1.5786417824398156,0.0,10,390,80.55932203389831,87.26026689646773,43.0,20,304,102.0,67.39794328182937,77.0,1,251,26.983050847457626,37.47941574151012,17.0,2843,13756,4370.9152542372885,2189.606902904276,3594.0,588,1141,927.1355932203389,114.75197506032507,952.0,13,27,16.88135593220339,3.952671491896605,16.0,15,39,21.593220338983052,4.972748646954326,20.0,9773,42842,16894.949152542373,6509.4183500517665,14086.0,493,3594,1379.1525423728813,785.4006623803947,1026.0,675,1935,1086.4406779661017,293.91555620423145,1048.0,61,846,151.54237288135593,121.34338878228556,114.0,3986,21335,6494.847457627118,3058.7591174197746,5543.0,0,0,0.0,0.0,0.0,4845,24659,9313.966101694916,4237.145167591604,7611.0,55,759,304.91525423728814,136.19930732210227,296.0,435,1414,781.2203389830509,208.71693979766903,726.0,0,197,32.47457627118644,34.27996093638552,27.0,1670,8517,3136.2203389830506,1416.6348064168153,2633.0,3175,16142,6177.745762711865,3102.5744070836327,4964.0
12,137,73.08474576271186,27.117425454794155,68.0,4,25,13.796610169491526,4.574214313605272,13.0,2,4,2.0677966101694913,0.3142811600693204,2.0,1000,1000,1000.0,0.0,1000.0,5,8,5.898305084745763,0.7118435331330584,6.0,0,2624,136.4406779661017,446.30147809665226,26.0,0,495,43.49152542372882,86.65475948115262,16.0,0,94,14.932203389830509,18.696177376930383,10.0,0,54,11.847457627118644,13.680861990540217,6.0,0,52,8.542372881355933,11.387110126409421,3.0,0,85,7.389830508474576,16.56025252717726,1.0,0,59,2.542372881355932,8.27818494577726,0.0,0,26,1.4067796610169492,4.375159678141401,0.0,6,430,84.88135593220339,74.15061204801528,63.0,3,195,71.08474576271186,49.876844235401705,55.0,0,108,31.16949152542373,27.247367821227645,25.0,733,11302,4258.932203389831,2598.5442533664273,4152.0,381,765,604.1864406779661,80.18480262241445,604.0,11,26,16.661016949152543,2.933811040923682,17.0,16,31,21.677966101694917,3.355081981454308,21.0,8773,61020,24168.93220338983,11572.930835931553,21445.0,545,5518,1869.6440677966102,923.5626999739475,1677.0,519,5014,1627.0169491525423,823.7754651293958,1445.0,65,1266,337.3728813559322,253.13025802491788,293.0,2760,18297,8222.186440677966,4164.0343272400705,6812.0,0,1,0.01694915254237288,0.13018891098082386,0.0,4059,40423,14332.57627118644,7658.8118827458675,13067.0,149,2400,656.9322033898305,497.3663349950826,474.0,334,3094,957.2372881355932,513.9788114169905,819.0,0,381,64.1864406779661,77.26588098701139,37.0,1090,10991,4437.847457627118,2180.241451462305,4045.0,2969,29432,9894.728813559323,5750.29045692329,8534.0
12,174,103.89830508474576,32.62783607187128,103.0,2,31,18.322033898305083,6.610964450392117,19.0,2,3,2.0508474576271185,0.22157187777172221,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.406779661016949,0.5291060798338314,5.0,0,3826,184.27118644067798,690.7088021213269,27.0,0,1697,61.3728813559322,223.42281690545494,14.0,0,180,19.47457627118644,33.56997628844878,8.0,0,52,7.440677966101695,10.26589799293772,4.0,0,20,2.152542372881356,4.172213335215842,0.0,0,29,1.0508474576271187,3.962860899755679,0.0,0,14,1.305084745762712,3.012927533194341,0.0,0,20,3.0847457627118646,4.251929118335867,1.0,20,1029,185.32203389830508,228.44417115287263,99.0,7,305,86.20338983050847,63.2871887839316,74.0,8,602,60.40677966101695,83.96820388449753,36.0,2265,15005,5523.64406779661,3365.3129063037945,3860.0,296,694,532.0338983050848,90.85379807248773,546.0,12,25,17.16949152542373,2.913420447260085,17.0,19,37,22.033898305084747,4.612449800474107,20.0,28516,111503,46955.52542372881,14034.93355432588,43346.0,1318,63050,4287.254237288135,8876.31442737127,2267.0,1542,6194,2682.5423728813557,729.2101613255807,2589.0,395,1764,817.6271186440678,190.10195978465987,767.0,12863,81841,24228.15254237288,10184.449190011006,22585.0,0,1,0.01694915254237288,0.13018891098082383,0.0,13523,32345,20037.627118644068,5256.466706626475,18561.0,137,2251,612.9661016949152,416.83553219472356,540.0,1226,3316,2076.7796610169494,493.4855994054665,2010.0,97,207,148.864406779661,22.425706944700956,145.0,3771,14768,6336.372881355932,2275.858798861508,5407.0,8766,20604,13701.254237288136,3307.488882840129,12741.0
7,132,86.08474576271186,30.09255156758965,92.0,1,29,16.35593220338983,6.870132036738517,17.0,2,2,2.0,0.0,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.610169491525424,0.5576103308961832,6.0,33,439,89.15254237288136,55.078255788162686,81.0,9,169,34.32203389830509,22.503977179498353,32.0,2,249,53.355932203389834,36.312229682946324,48.0,6,136,63.88135593220339,23.779942827693453,63.0,0,20,2.7796610169491527,4.529854213267146,0.0,0,11,1.0169491525423728,2.121251463931617,0.0,0,8,1.0,1.838290060036116,0.0,0,162,11.322033898305085,25.891977640511783,4.0,12,414,125.23728813559322,60.40990412719528,126.0,22,379,95.67796610169492,69.52385863809535,70.0,0,159,33.86440677966102,26.045356742261706,30.0,1820,16195,4004.898305084746,2278.4206923983115,3484.0,484,980,737.9152542372881,121.19509608486827,750.0,13,37,18.661016949152543,5.267369197078221,17.0,19,40,22.728813559322035,4.84529814204763,21.0,23546,255129,49391.49152542373,38751.58233671323,39788.0,1380,172865,10861.135593220339,32673.842125202795,2127.0,1449,4151,2413.830508474576,596.571762094928,2222.0,284,1659,725.5084745762712,211.4802813732333,717.0,9301,122768,23795.949152542373,21331.34522523274,19326.0,0,0,0.0,0.0,0.0,12192,129000,23192.28813559322,17889.84211592679,18706.0,120,1973,490.0169491525424,353.78975304966883,369.0,1105,2731,1913.2372881355932,378.1040879761063,1854.0,0,143,33.54237288135593,30.55933856585741,24.0,3329,44051,7250.440677966101,7327.041137931291,5526.0,8863,85116,15941.847457627118,12348.740059720123,13223.0
8,141,68.10169491525424,27.656573026325784,68.0,1,24,12.40677966101695,6.189865588390251,12.0,2,3,2.0508474576271185,0.2215718777717221,2.0,1000,1000,1000.0,0.0,1000.0,4,7,5.406779661016949,0.5906934576906228,5.0,34,339,102.84745762711864,47.880171390570595,93.0,8,210,46.389830508474574,40.82131667154261,33.0,3,176,76.45762711864407,34.42198677564531,74.0,17,105,61.389830508474574,20.17169145554417,65.0,0,40,2.8135593220338984,7.373004291685535,0.0,0,87,4.694915254237288,14.587730126764583,0.0,0,78,2.9322033898305087,11.0763251823033,0.0,0,43,1.2372881355932204,5.724535768110289,0.0,8,786,85.62711864406779,109.69831644656095,53.0,15,261,82.64406779661017,56.83999402796215,69.0,1,210,29.203389830508474,35.68723313736418,17.0,1623,18745,3808.9661016949153,2497.50145466874,3339.0,445,1081,866.3050847457627,134.5248668510242,890.0,13,24,15.525423728813559,2.860889252899921,15.0,15,32,20.796610169491526,4.033393629810789,20.0,11008,126327,20633.966101694914,15723.246690222402,16335.0,575,37543,3349.2542372881358,6790.292113449399,1340.0,578,3619,1137.6101694915253,440.7234654499878,1101.0,76,1531,165.6271186440678,197.52135618320162,121.0,3555,114502,8926.457627118643,14950.82771474316,5549.0,0,0,0.0,0.0,0.0,6719,30887,10588.57627118644,3950.5684191771243,9226.0,106,1137,366.728813559322,216.38717140479494,332.0,447,1587,752.2033898305085,199.2146459493496,718.0,0,142,36.67796610169491,33.422808997886094,30.0,1985,19771,3522.4745762711864,2387.055164235026,2944.0,4411,14236,7066.1016949152545,2217.195539064012,6247.0
8,182,67.79661016949153,35.325471742471755,60.0,1,27,9.847457627118644,4.823840076129198,9.0,1,3,2.0508474576271185,0.2890966199041017,2.0,1000,1000,1000.0,0.0,1000.0,5,8,5.4576271186440675,0.6518417911051807,5.0,0,84,14.033898305084746,16.798979958457366,7.0,0,64,9.101694915254237,12.051176670628385,5.0,5,437,79.89830508474576,94.04157094627487,48.0,0,194,20.050847457627118,43.81088816359724,2.0,0,44,7.101694915254237,11.5440608931744,0.0,0,7,1.11864406779661,1.7915967234296495,0.0,0,8,0.9491525423728814,1.9776660644650117,0.0,0,27,1.11864406779661,4.359234137744807,0.0,11,271,84.10169491525424,65.8199463833367,59.0,4,267,67.38983050847457,64.4148775247031,44.0,0,228,19.847457627118644,38.4500632524129,7.0,1072,29510,4739.762711864407,6038.78864119853,2334.0,531,1001,789.6610169491526,103.28244003526274,802.0,12,25,15.983050847457626,3.4863849740132142,15.0,14,54,23.28813559322034,9.31267369189119,20.0,8353,136801,23229.338983050846,19189.934902775578,16039.0,558,74418,4495.016949152542,10755.507650039237,1943.0,584,4547,1149.9322033898304,748.72097524555,892.0,45,605,178.57627118644066,150.68718493321722,113.0,2598,124031,9368.762711864407,16518.341373631527,5186.0,0,1,0.01694915254237288,0.13018891098082383,0.0,4957,34654,12695.203389830509,6875.198414139145,9689.0,53,4394,421.9830508474576,619.6412892101205,321.0,378,2286,743.3898305084746,371.262153728804,618.0,0,110,23.338983050847457,19.957377142206326,19.0,1318,9916,3503.7796610169494,2145.250657067411,2590.0,3574,24738,9191.42372881356,5176.099410797838,7142.0
18,99,58.25423728813559,16.594134007533047,59.0,3,22,11.440677966101696,4.065291211695105,12.0,2,3,2.0508474576271185,0.22157187777172213,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.186440677966102,0.4725052917487453,5.0,0,157,22.677966101694917,31.050815236099957,13.0,0,211,12.135593220338983,29.024637350859685,3.0,0,88,7.389830508474576,14.42461611172988,2.0,0,30,2.3728813559322033,6.296956859672571,0.0,0,18,1.1694915254237288,3.474798641513617,0.0,0,18,0.9322033898305084,2.778392035467085,0.0,0,10,0.3898305084745763,1.4265578194229052,0.0,0,3,0.11864406779661017,0.5280003187927416,0.0,8,286,92.62711864406779,58.283758400422194,72.0,16,356,84.55932203389831,63.599303614285695,64.0,0,408,64.16949152542372,68.73616538981219,44.0,641,14627,2577.8474576271187,2607.9961842417038,1518.0,398,703,572.1864406779661,64.74045651311546,577.0,9,27,13.94915254237288,4.010433499715458,13.0,16,29,21.305084745762713,3.007199621185771,20.0,9357,28295,15010.28813559322,4359.687010479027,13874.0,562,9101,1601.322033898305,1260.2506789589452,1238.0,590,2761,1069.2881355932204,477.1345885035629,942.0,57,515,160.98305084745763,113.2754487697141,126.0,2250,14655,4831.576271186441,2335.1024507051734,4071.0,0,0,0.0,0.0,0.0,5854,14542,9116.677966101695,2330.3193242830102,8584.0,85,1970,454.03389830508473,384.37418757308905,315.0,363,1289,608.0,176.02870063792398,562.0,0,111,25.084745762711865,20.11800371908569,22.0,1599,6962,2878.084745762712,1138.2391011184868,2511.0,4171,11520,6238.593220338983,1546.8365395067583,6160.0
28,99,59.25423728813559,14.305283832519033,60.0,4,20,10.932203389830509,3.418329934942828,11.0,2,2,2.0,0.0,2.0,1000,1000,1000.0,0.0,1000.0,5,6,5.288135593220339,0.4567821278596281,5.0,0,89,12.016949152542374,18.061667854997953,6.0,0,79,11.94915254237288,16.619912992856573,7.0,14,126,56.847457627118644,20.12702211672076,60.0,0,15,1.9661016949152543,3.965219921260686,0.0,0,23,1.4745762711864407,3.847775587600021,0.0,0,4,0.13559322033898305,0.6554184532943522,0.0,0,2,0.1694915254237288,0.42151378972335324,0.0,0,17,1.3898305084745763,3.4641859727121957,0.0,15,206,65.16949152542372,40.11541648035289,56.0,1,166,60.13559322033898,39.895751060222736,57.0,0,50,18.152542372881356,13.043446708810803,16.0,653,8427,1664.4745762711864,1305.5310632463368,1214.0,523,1053,823.1694915254237,125.39429571560605,830.0,12,25,14.40677966101695,2.659521891617549,14.0,14,29,20.610169491525422,3.6625643416852376,20.0,9269,25841,14079.50847457627,3442.872574549066,13466.0,589,3698,1459.084745762712,699.9959676764549,1282.0,477,2564,1038.0677966101696,423.585348009713,928.0,74,355,157.0677966101695,64.66754886413935,135.0,2622,8820,4658.796610169492,1366.354182129507,4323.0,0,1,0.01694915254237288,0.13018891098082386,0.0,5620,18629,8393.796610169491,2295.6789753620487,7746.0,153,2449,526.4745762711865,402.5878081959351,419.0,315,922,500.4406779661017,130.08700950099418,484.0,0,71,17.949152542372882,18.633880644946792,10.0,1685,5176,2728.084745762712,832.3768685607622,2512.0,3669,15889,5665.71186440678,1791.214460396262,5224.0
11,136,44.45762711864407,27.746588503502554,36.0,2,19,6.9491525423728815,3.5643044918766953,6.0,2,3,2.0508474576271185,0.22157187777172213,2.0,1000,1000,1000.0,0.0,1000.0,4,7,5.135593220338983,0.507109017682897,5.0,0,611,45.728813559322035,92.14135140219759,16.0,0,313,28.16949152542373,57.449873965941066,8.0,1,110,44.30508474576271,30.5022634758122,35.0,0,61,7.677966101694915,13.07859619953744,2.0,0,33,5.88135593220339,8.86505099614387,2.0,0,19,1.3220338983050848,2.867419108476938,0.0,0,43,1.2203389830508475,5.98292915405319,0.0,0,31,2.847457627118644,6.575328913556296,0.0,8,964,107.05084745762711,136.6318264192086,69.0,2,298,80.11864406779661,71.95091352269573,55.0,0,532,60.559322033898304,82.38226106064018,32.0,1025,20783,4451.610169491525,3960.8960106876075,3286.0,477,1126,755.457627118644,184.6906380796611,686.0,12,23,17.271186440677965,3.418158954328244,18.0,14,31,22.06779661016949,3.750238644267033,22.0,13134,52140,25410.118644067796,8321.663046830918,24460.0,869,15136,4467.847457627118,2559.537652305785,3973.0,798,6123,1834.6440677966102,1059.0126299711162,1495.0,97,1825,330.7457627118644,262.8669253745586,280.0,4109,20028,9522.033898305084,3777.293594014479,8972.0,0,0,0.0,0.0,0.0,7949,30212,14047.101694915254,4818.895808903327,13176.0,152,6779,844.0169491525423,1010.3877966938105,522.0,460,2696,996.9661016949152,458.17392293612596,844.0,0,265,49.813559322033896,63.09147015309057,24.0,2080,12891,4418.6949152542375,2025.1372474071397,3882.0,5466,20976,9628.406779661016,3195.459289844997,9039.0
